EventDate,CounterID,ClientIP,SearchEngineID,SearchPhrase,ResolutionWidth,Title,IsRefresh,DontCountHits
2013-07-05,62,180.135.114.176,8,,1280,syndicate,1,0
2013-07-01,62,70.191.74.112,6,Fundamental 6thgeneration open architecture,1920,target,0,1
2013-07-31,44,88.80.62.54,8,Universal homogeneous knowledge user,1366,disintermediate,0,0
2013-07-13,62,124.169.17.81,19,,1920,transform,0,0
2013-07-15,44,175.38.3.206,7,,1920,iterate,0,0
2013-07-08,44,191.147.205.54,3,Distributed needs-based methodology,1280,transform,0,0
2013-07-03,99,180.253.88.4,18,Programmable discrete capability,1536,envisioneer,1,0
2013-07-24,62,145.143.59.68,6,,1440,engineer,1,0
2013-07-13,25,121.222.35.61,14,Cross-group interactive implementation,1280,strategize,0,0
2013-07-18,10,45.107.138.86,17,Cross-group impactful structure,1536,facilitate,0,0
2013-07-02,62,7.7.241.123,17,Sharable solution-oriented model,1366,exploit,1,0
2013-07-07,44,134.207.20.44,8,Extended executive database,1920,evolve,0,0
2013-07-12,44,67.156.193.248,2,Seamless human-resource synergy,1280,strategize,0,0
2013-07-25,25,41.16.74.133,16,Switchable clear-thinking leverage,1366,redefine,0,0
2013-07-25,62,22.189.145.143,12,Advanced even-keeled orchestration,1920,evolve,1,0
2013-07-19,25,21.140.81.143,18,,1536,revolutionize,1,0
2013-07-02,10,152.241.173.70,17,Configurable directional process improvement,1280,unleash,0,0
2013-07-09,62,188.31.234.217,7,Progressive demand-driven superstructure,1536,benchmark,0,0
2013-07-24,62,205.73.123.47,19,Fully-configurable demand-driven neural-net,1366,cultivate,0,0
2013-07-30,62,24.242.28.6,18,Cross-platform logistical projection,1536,orchestrate,0,1
2013-07-18,25,121.143.83.131,2,,1920,transform,0,0
2013-07-28,10,195.7.25.65,19,Vision-oriented full-range orchestration,1536,enhance,1,0
2013-07-18,62,46.46.82.31,8,Digitized incremental installation,1366,embrace,1,0
2013-07-11,44,9.89.26.1,16,Realigned scalable leverage,1536,leverage,0,0
2013-07-23,25,46.127.194.124,8,,1280,architect,0,0
2013-07-09,62,132.230.131.91,3,Cloned client-server solution,1920,optimize,0,0
2013-07-29,44,97.115.6.41,14,Total context-sensitive extranet,1280,streamline,0,0
2013-07-02,44,132.230.131.91,11,Organized holistic monitoring,1440,generate,1,0
2013-07-27,99,119.39.140.141,19,Right-sized bandwidth-monitored alliance,1280,re-contextualize,0,0
2013-07-28,62,141.164.143.122,4,Distributed dedicated budgetary management,1280,brand,0,0
2013-07-12,99,146.141.62.42,18,Expanded holistic interface,1280,innovate,1,0
2013-07-18,44,113.35.247.117,10,Profound bottom-line extranet,1536,envisioneer,0,0
2013-07-01,25,77.159.50.211,18,Balanced tangible process improvement,1440,streamline,0,0
2013-07-17,10,132.34.183.126,14,Secured zero-defect interface,1920,benchmark,0,0
2013-07-07,62,195.129.138.179,13,,1440,orchestrate,1,0
2013-07-11,25,29.25.100.148,7,Pre-emptive logistical archive,1536,productize,0,0
2013-07-25,25,124.169.17.81,10,Robust grid-enabled archive,1920,brand,0,0
2013-07-01,99,48.205.9.90,9,Customer-focused multi-state circuit,1366,generate,0,0
2013-07-27,10,64.122.244.61,18,Adaptive logistical project,1920,optimize,0,0
2013-07-31,62,91.33.184.222,17,Enterprise-wide 4thgeneration flexibility,1920,re-contextualize,1,0
2013-07-05,25,64.112.48.240,18,Ergonomic composite project,1920,matrix,0,0
2013-07-31,62,156.161.140.16,2,Quality-focused leadingedge ability,1536,synthesize,0,0
2013-07-13,99,215.243.19.62,7,Public-key even-keeled help-desk,1366,utilize,0,0
2013-07-27,62,181.198.155.37,19,Down-sized bandwidth-monitored functionalities,1440,incentivize,0,0
2013-07-10,25,29.25.100.148,11,Progressive incremental array,1366,enable,0,0
2013-07-09,62,115.107.64.241,14,Organic transitional pricing structure,1366,innovate,0,0
2013-07-01,25,76.168.156.171,4,,1440,enhance,0,0
2013-07-22,62,10.170.238.221,3,Exclusive interactive structure,1920,engage,1,0
2013-07-19,44,44.198.250.103,12,Realigned 24/7 task-force,1920,maximize,0,0
2013-07-09,62,86.37.39.178,10,,1440,maximize,0,0
2013-07-25,62,141.220.86.111,18,Self-enabling systemic leverage,1440,matrix,0,0
2013-07-18,25,205.91.100.58,7,Pre-emptive stable open architecture,1280,maximize,0,0
2013-07-21,25,33.18.255.199,10,Cross-group 5thgeneration throughput,1536,engage,1,0
2013-07-19,10,53.180.166.112,19,Visionary composite software,1280,enhance,0,1
2013-07-05,62,74.167.255.191,7,Phased attitude-oriented capability,1440,orchestrate,1,0
2013-07-12,25,211.16.194.219,16,,1440,visualize,0,0
2013-07-28,25,170.79.173.169,13,Automated global monitoring,1536,aggregate,0,0
2013-07-30,99,14.200.20.127,16,Total reciprocal project,1536,target,0,0
2013-07-23,62,3.43.181.121,4,Synergistic neutral adapter,1440,engage,0,0
2013-07-22,62,149.191.6.130,14,Fundamental bandwidth-monitored hierarchy,1440,evolve,0,0
2013-07-17,25,148.98.198.14,16,Universal context-sensitive infrastructure,1440,mesh,0,0
2013-07-03,62,94.0.240.126,18,Reduced impactful Local Area Network,1440,deploy,0,0
2013-07-09,62,163.158.162.59,8,Horizontal disintermediate middleware,1366,morph,0,0
2013-07-29,44,60.118.14.175,10,Organic eco-centric data-warehouse,1366,deliver,0,0
2013-07-26,62,188.22.38.68,12,Intuitive tangible paradigm,1536,reinvent,0,0
2013-07-05,10,90.158.164.1,12,Centralized holistic leverage,1536,architect,0,0
2013-07-14,44,78.240.74.113,10,Cross-group 4thgeneration knowledgebase,1920,orchestrate,0,0
2013-07-24,44,24.242.28.6,19,Grass-roots object-oriented implementation,1920,disintermediate,0,0
2013-07-28,44,125.76.181.177,18,Organic even-keeled Internet solution,1280,extend,0,0
2013-07-02,10,150.170.164.62,8,Extended high-level instruction set,1440,disintermediate,0,0
2013-07-22,99,109.156.74.106,1,Universal uniform support,1536,incubate,0,0
2013-07-19,10,178.182.105.153,5,Proactive analyzing hierarchy,1920,revolutionize,0,0
2013-07-07,44,109.21.104.246,6,Customizable exuding access,1280,empower,0,0
2013-07-09,99,130.172.202.169,11,Switchable systemic utilization,1366,matrix,0,0
2013-07-05,62,119.94.116.119,5,Integrated interactive intranet,1280,unleash,0,1
2013-07-24,44,39.58.210.43,8,,1280,monetize,0,0
2013-07-04,44,101.252.116.230,5,,1440,productize,0,0
2013-07-15,62,211.85.144.14,10,Persistent global throughput,1280,syndicate,0,0
2013-07-27,62,77.170.167.25,3,Optional impactful info-mediaries,1920,innovate,0,0
2013-07-03,44,91.29.103.40,2,Multi-tiered contextually-based complexity,1920,benchmark,0,0
2013-07-22,10,51.190.20.244,19,Up-sized needs-based standardization,1366,integrate,0,0
2013-07-15,25,162.203.45.5,2,Polarized well-modulated infrastructure,1440,integrate,0,0
2013-07-22,25,119.16.131.210,11,Multi-channeled neutral collaboration,1440,cultivate,1,0
2013-07-28,25,107.37.166.27,16,Function-based homogeneous frame,1440,maximize,0,0
2013-07-01,25,64.112.48.240,13,Horizontal dynamic workforce,1280,enable,0,0
2013-07-23,44,176.165.35.163,12,Universal grid-enabled knowledge user,1920,orchestrate,0,0
2013-07-10,44,190.59.209.69,9,,1280,architect,0,1
2013-07-04,99,53.150.42.165,4,,1536,maximize,0,0
2013-07-19,44,163.158.162.59,13,Re-engineered asynchronous access,1920,implement,0,0
2013-07-29,25,33.209.247.31,14,Integrated exuding core,1280,cultivate,0,0
2013-07-14,44,178.44.158.247,17,Profound attitude-oriented Graphic Interface,1366,innovate,0,0
2013-07-29,99,120.56.200.17,7,Future-proofed content-based product,1366,envisioneer,0,0
2013-07-17,25,73.72.56.98,6,Inverse well-modulated portal,1536,deploy,0,0
2013-07-07,99,106.69.199.114,5,Multi-layered 4thgeneration superstructure,1536,benchmark,1,0
2013-07-20,44,40.110.58.3,17,Digitized static interface,1280,transform,0,0
2013-07-08,99,40.110.58.3,12,Versatile local customer loyalty,1440,exploit,0,0
2013-07-29,44,79.153.164.244,14,Team-oriented regional help-desk,1440,re-contextualize,1,0
2013-07-19,10,162.203.45.5,18,Multi-channeled stable workforce,1280,maximize,0,0
2013-07-18,44,39.89.126.215,16,Down-sized 3rdgeneration solution,1536,visualize,0,0
2013-07-11,25,106.200.155.102,8,Exclusive actuating paradigm,1920,orchestrate,0,0
2013-07-22,10,183.102.51.160,7,,1280,deploy,1,0
2013-07-18,99,173.124.61.117,6,Streamlined optimal intranet,1536,monetize,0,0
2013-07-20,25,16.118.255.0,13,Assimilated empowering Graphical User Interface,1920,envisioneer,0,0
2013-07-22,25,27.159.7.85,9,,1280,reinvent,0,0
2013-07-27,44,167.42.113.51,6,Re-engineered 6thgeneration access,1920,transform,0,0
2013-07-08,25,5.217.72.26,14,Customer-focused eco-centric interface,1536,orchestrate,0,0
2013-07-01,25,37.241.244.26,5,Virtual disintermediate array,1440,whiteboard,0,0
2013-07-31,25,85.146.149.100,15,Triple-buffered directional strategy,1440,extend,0,0
2013-07-01,25,75.191.195.15,16,Down-sized local time-frame,1280,syndicate,0,0
2013-07-16,44,116.18.108.125,18,Monitored static standardization,1366,evolve,0,0
2013-07-07,99,171.181.162.162,19,Distributed systemic Graphical User Interface,1440,deploy,1,0
2013-07-19,62,217.229.14.178,9,,1920,reinvent,1,0
2013-07-07,62,29.119.18.149,3,Seamless clear-thinking strategy,1440,revolutionize,0,0
2013-07-08,25,63.172.99.154,16,Customer-focused global instruction set,1920,leverage,0,0
2013-07-27,25,169.198.162.146,11,Programmable background projection,1920,re-intermediate,0,0
2013-07-07,62,140.129.226.34,12,Decentralized fault-tolerant concept,1366,incubate,1,0
2013-07-03,99,114.207.6.167,6,,1440,empower,0,0
2013-07-14,25,7.149.132.75,8,Function-based full-range instruction set,1280,morph,0,0
2013-07-22,62,167.206.66.15,7,Open-architected mobile standardization,1366,morph,0,0
2013-07-07,25,132.230.131.91,18,Expanded intangible budgetary management,1920,target,1,0
2013-07-21,62,185.15.139.203,9,Devolved demand-driven conglomeration,1536,streamline,0,0
2013-07-23,44,106.192.28.244,3,Assimilated dynamic pricing structure,1280,syndicate,0,0
2013-07-15,62,91.206.18.123,3,Mandatory 4thgeneration capability,1440,visualize,0,0
2013-07-17,10,48.253.196.246,3,Monitored foreground moderator,1920,streamline,0,0
2013-07-20,25,4.217.153.209,9,,1440,architect,0,0
2013-07-22,44,134.236.23.108,4,User-friendly multi-state encoding,1366,maximize,0,0
2013-07-22,44,129.158.43.131,16,,1440,incentivize,0,0
2013-07-16,44,135.214.235.62,9,,1920,monetize,0,0
2013-07-22,62,93.250.197.55,5,Team-oriented upward-trending architecture,1536,aggregate,1,0
2013-07-27,10,41.16.74.133,3,Multi-tiered content-based flexibility,1366,orchestrate,0,0
2013-07-27,25,27.86.155.119,9,Reduced zero-defect emulation,1536,monetize,0,0
2013-07-17,25,166.51.111.6,13,,1920,repurpose,0,0
2013-07-31,62,56.78.135.25,11,Pre-emptive impactful knowledgebase,1440,deploy,0,0
2013-07-17,25,117.229.240.250,15,Assimilated coherent functionalities,1366,deploy,1,0
2013-07-02,25,86.94.215.191,6,Upgradable hybrid system engine,1366,streamline,0,0
2013-07-14,25,63.172.99.154,15,Configurable zero administration forecast,1920,synergize,0,0
2013-07-14,44,56.216.51.87,13,Adaptive user-facing secured line,1440,brand,0,0
2013-07-10,25,88.80.62.54,10,Reverse-engineered cohesive support,1280,optimize,0,0
2013-07-15,25,47.234.172.166,9,Open-architected human-resource frame,1366,evolve,0,0
2013-07-29,44,95.238.96.138,5,De-engineered explicit Local Area Network,1536,synthesize,0,0
2013-07-12,25,101.101.248.178,11,Right-sized content-based monitoring,1440,harness,0,0
2013-07-22,99,60.53.117.49,19,Quality-focused asymmetric infrastructure,1366,syndicate,0,1
2013-07-14,44,4.117.210.0,3,Digitized logistical encryption,1920,evolve,0,0
2013-07-29,44,80.184.38.82,19,Self-enabling 5thgeneration focus group,1280,strategize,0,0
2013-07-06,25,57.239.81.13,1,De-engineered national circuit,1440,grow,0,0
2013-07-17,44,11.218.192.26,17,Fully-configurable system-worthy adapter,1920,incubate,0,0
2013-07-29,10,45.194.51.26,3,Horizontal intermediate methodology,1440,grow,0,0
2013-07-22,25,109.17.180.203,2,Reduced bi-directional complexity,1280,generate,0,0
2013-07-03,44,170.253.63.237,4,,1280,extend,0,0
2013-07-03,99,7.109.47.91,10,Horizontal background capability,1440,engage,1,0
2013-07-07,25,64.149.72.166,11,Front-line intangible open architecture,1920,engineer,0,0
2013-07-13,25,56.216.51.87,6,,1280,visualize,0,0
2013-07-21,10,30.138.115.189,7,,1366,leverage,0,0
2013-07-15,62,169.226.157.4,10,,1536,monetize,0,0
2013-07-15,25,100.237.63.36,8,Visionary client-driven algorithm,1280,drive,0,0
2013-07-06,99,83.10.11.222,14,Inverse maximized project,1366,syndicate,0,0
2013-07-03,62,174.56.162.252,19,Progressive disintermediate matrix,1366,optimize,0,0
2013-07-10,25,101.89.14.105,14,Future-proofed stable interface,1536,synergize,0,0
2013-07-19,62,194.113.103.194,19,Re-contextualized didactic instruction set,1280,facilitate,0,0
2013-07-10,10,124.122.177.206,3,Triple-buffered dynamic projection,1920,empower,0,0
2013-07-22,62,222.197.208.106,3,Cross-platform incremental throughput,1920,leverage,0,0
2013-07-13,44,2.186.233.253,4,Synergized incremental parallelism,1280,generate,0,0
2013-07-24,25,28.170.209.216,16,Reactive tertiary website,1440,disintermediate,0,0
2013-07-05,44,179.56.241.210,17,,1440,productize,0,1
2013-07-23,10,213.205.240.182,8,Multi-tiered object-oriented neural-net,1440,scale,0,0
2013-07-19,44,130.205.82.235,8,Upgradable leadingedge superstructure,1920,leverage,0,0
2013-07-08,10,165.90.84.217,16,Implemented zero tolerance framework,1280,innovate,1,0
2013-07-22,10,201.117.19.52,14,,1280,reinvent,1,0
2013-07-19,10,70.211.175.102,9,Exclusive optimizing function,1920,extend,1,0
2013-07-16,62,191.147.205.54,1,,1440,aggregate,0,0
2013-07-10,44,71.129.197.49,11,Triple-buffered bandwidth-monitored archive,1440,innovate,1,0
2013-07-19,99,162.82.143.140,6,Business-focused full-range capability,1440,e-enable,0,0
2013-07-25,62,67.206.183.133,5,Sharable zero tolerance matrices,1440,redefine,0,0
2013-07-01,62,155.96.40.177,11,Up-sized encompassing hub,1366,re-contextualize,1,0
2013-07-20,62,65.167.226.15,17,Managed tertiary analyzer,1440,generate,1,0
2013-07-01,62,47.151.127.157,6,Secured global migration,1366,innovate,0,0
2013-07-12,10,97.236.57.131,19,Multi-layered mission-critical instruction set,1366,empower,1,0
2013-07-29,10,24.97.101.146,16,Optimized coherent synergy,1536,revolutionize,0,0
2013-07-04,10,183.249.224.130,4,Implemented national encryption,1440,grow,0,0
2013-07-30,62,199.0.204.220,11,Versatile object-oriented emulation,1536,revolutionize,0,0
2013-07-27,62,11.129.240.148,16,,1440,enable,0,0
2013-07-09,44,145.223.33.67,3,Open-source dedicated circuit,1440,strategize,0,0
2013-07-03,10,110.184.253.236,7,Mandatory bifurcated project,1536,integrate,1,0
2013-07-20,62,169.198.162.146,10,,1280,facilitate,0,0
2013-07-10,99,205.117.182.234,5,Optimized multi-tasking info-mediaries,1440,revolutionize,1,0
2013-07-30,44,14.41.119.83,14,Configurable zero-defect portal,1536,architect,0,0
2013-07-10,99,85.219.15.132,1,Ergonomic local model,1536,facilitate,0,0
2013-07-29,62,192.126.162.208,15,Business-focused demand-driven software,1440,disintermediate,0,0
2013-07-02,44,52.197.39.77,6,Seamless content-based parallelism,1280,engineer,0,0
2013-07-29,25,218.234.172.57,18,Centralized local toolset,1536,deliver,0,0
2013-07-12,10,152.241.173.70,13,Inverse actuating middleware,1366,reinvent,1,0
2013-07-11,10,178.193.211.237,7,Grass-roots multimedia Graphical User Interface,1280,reinvent,0,0
2013-07-07,44,198.78.250.150,10,Multi-layered demand-driven algorithm,1280,leverage,0,0
2013-07-19,10,175.38.3.206,9,,1920,expedite,0,0
2013-07-16,25,24.97.101.146,6,Object-based fresh-thinking system engine,1366,engage,0,0
2013-07-20,25,117.83.169.104,7,Advanced multi-tasking utilization,1366,iterate,0,0
2013-07-12,62,56.180.45.213,13,Multi-tiered user-facing orchestration,1280,innovate,0,0
2013-07-19,62,3.43.181.121,8,,1440,evolve,0,0
2013-07-04,62,176.124.191.231,15,User-centric exuding encoding,1536,incubate,1,0
2013-07-08,99,214.238.66.235,17,Devolved optimizing task-force,1280,visualize,0,0
2013-07-25,10,145.97.32.81,2,Organized global knowledgebase,1920,incentivize,0,0
2013-07-11,10,219.60.177.254,5,Multi-channeled holistic matrices,1536,syndicate,0,0
2013-07-11,62,43.91.0.124,3,Ameliorated solution-oriented open architecture,1536,incubate,1,0
2013-07-09,44,41.24.106.221,2,Multi-lateral asynchronous service-desk,1920,target,0,0
2013-07-25,25,221.46.61.231,8,Mandatory well-modulated focus group,1366,morph,0,0
2013-07-16,25,75.244.139.52,1,Face-to-face systematic task-force,1536,productize,0,0
2013-07-31,25,84.113.240.2,9,Phased regional installation,1366,orchestrate,0,0
2013-07-17,62,75.191.195.15,10,Self-enabling explicit matrices,1366,syndicate,0,0
2013-07-17,10,212.72.16.22,14,De-engineered full-range Graphic Interface,1536,incentivize,0,1
2013-07-09,62,85.146.149.100,4,Vision-oriented dedicated secured line,1440,scale,0,0
2013-07-16,10,51.162.167.3,5,Upgradable empowering artificial intelligence,1280,brand,1,0
2013-07-27,62,103.253.123.59,8,Up-sized system-worthy infrastructure,1920,integrate,0,0
2013-07-06,99,129.120.186.18,4,,1536,engage,0,0
2013-07-31,62,93.119.66.49,4,Expanded responsive website,1920,utilize,0,0
2013-07-29,62,156.51.106.152,4,Triple-buffered static knowledgebase,1440,revolutionize,0,0
2013-07-28,44,76.100.80.134,19,Centralized motivating Local Area Network,1440,reinvent,0,0
2013-07-08,10,179.92.112.131,18,Fundamental eco-centric structure,1440,engage,1,0
2013-07-08,62,214.107.3.243,13,Intuitive uniform functionalities,1366,reinvent,1,0
2013-07-16,10,119.16.131.210,2,Managed intangible hardware,1280,expedite,1,0
2013-07-08,25,3.66.115.121,1,Reverse-engineered multi-tasking parallelism,1280,harness,1,0
2013-07-15,10,33.98.123.22,10,Centralized non-volatile open architecture,1920,revolutionize,0,0
2013-07-27,10,53.193.151.189,9,,1536,facilitate,0,0
2013-07-31,10,152.1.44.135,14,Expanded actuating leverage,1440,facilitate,0,0
2013-07-22,44,68.69.204.217,6,Organic disintermediate Internet solution,1366,streamline,0,0
2013-07-19,10,148.98.198.14,15,Grass-roots dynamic capacity,1280,repurpose,0,0
2013-07-04,25,205.24.192.31,13,Devolved analyzing function,1536,embrace,1,0
2013-07-15,44,49.130.179.188,1,Self-enabling static database,1920,drive,0,0
2013-07-05,44,211.80.81.167,16,Multi-tiered regional model,1536,revolutionize,0,0
2013-07-14,99,29.64.212.72,10,Networked tangible migration,1920,aggregate,0,0
2013-07-28,44,38.154.248.166,18,Future-proofed secondary product,1366,synergize,0,0
2013-07-25,10,97.111.39.40,1,,1366,transition,0,0
2013-07-12,62,101.170.67.110,13,User-friendly demand-driven hardware,1920,expedite,0,0
2013-07-11,62,56.211.50.48,10,,1366,monetize,0,0
2013-07-29,44,11.129.240.148,16,,1366,cultivate,0,0
2013-07-17,62,218.234.172.57,9,Profit-focused national superstructure,1440,iterate,0,0
2013-07-15,62,177.209.249.142,3,Re-engineered responsive forecast,1536,seize,0,0
2013-07-20,25,205.241.248.198,18,Virtual foreground alliance,1280,extend,0,0
